﻿Timestamp,Host,PURL,Target,"SuDoc Number",Title,Author,Year,"Pattern note"
"2019-12-03 21:32:32",227.umw.dynamic.apogeeetelecom.com,/GPO/LPS5086,https://permanent.access.gpo.gov/lps5086/LPS5086.pdf,"PRVP 42.2:B 87","Building livable communities : sustaining prosperity, improving quality of life, building a sense of community.",,2000,"UMW Network"
"2019-12-04 20:38:42",umw-primo.hosted.exlibrisgroup.com,/GPO/gpo109652,https://permanent.access.gpo.gov/gpo109652/nisvs_report2010-a.pdf,,,,,"Library Catalog"
"2019-12-04 20:39:42",umw-primo.hosted.exlibrisgroup.com,/GPO/gpo109652,https://permanent.access.gpo.gov/gpo109652/nisvs_report2010-a.pdf,,,,,"Library Catalog"
"2019-12-04 23:33:56",236.umw.dynamic.apogeeetelecom.com,/GPO/gpo49565,http://permanent.access.gpo.gov/gpo49565/20140001132.pdf,"NAS 1.15:2013-217904","Jet engine bird ingestion simulations : comparison of rotating to non-rotating fan blades /","Howard, Samuel A.,",2013,"UMW Network"
"2019-12-05 12:30:14",241.umw.dynamic.apogeeetelecom.com,/GPO/LPS119934,https://permanent.fdlp.gov/websites/www.dtic.mil/2019/a500619.pdf,"D 5.416:70","Saddam’s war [electronic resource] : an Iraqi military perspective of the Iran-Iraq war /","Woods, Kevin M.",2009,"UMW Network"
"2019-12-05 19:51:28",umw-primo.hosted.exlibrisgroup.com,/GPO/LPS52974,http://webharvest.gov/peth04/20041015000036/http://www.eeoc.gov/facts/fs-relig_ethnic.html,"Y 3.EQ 2:2 EM 7/11","Employment discrimination based on religion, ethnicity, or country of origin [electronic resource].",,2001,"Library Catalog"
"2019-12-06 14:28:11",umw-primo.hosted.exlibrisgroup.com,/GPO/LPS105710,http://permanent.access.gpo.gov/LPS105710/LPS105710/archive.sba.gov/advo/research/rs334.pdf,"SBA 1.20/3:334","Estimating the contribution of immigrant business owners to the U.S. economy [electronic resource] /","Fairlie, Robert W.",2008,"Library Catalog"
"2019-12-06 14:34:09",umw-primo.hosted.exlibrisgroup.com,/GPO/LPS105710,http://permanent.access.gpo.gov/LPS105710/LPS105710/archive.sba.gov/advo/research/rs334.pdf,"SBA 1.20/3:334","Estimating the contribution of immigrant business owners to the U.S. economy [electronic resource] /","Fairlie, Robert W.",2008,"Library Catalog"
"2019-12-06 14:34:10",umw-primo.hosted.exlibrisgroup.com,/GPO/LPS105710,http://permanent.access.gpo.gov/LPS105710/LPS105710/archive.sba.gov/advo/research/rs334.pdf,"SBA 1.20/3:334","Estimating the contribution of immigrant business owners to the U.S. economy [electronic resource] /","Fairlie, Robert W.",2008,"Library Catalog"
"2019-12-07 01:00:43",240.umw.dynamic.apogeeetelecom.com,/GPO/LPS121776,http://www.gpo.gov/fdsys/pkg/CHRG-111shrg54470/pdf/CHRG-111shrg54470.pdf,"Y 4.AP 6/2:S.HRG.111-348","The health effects of cell phone use [electronic resource] : hearing before a subcommittee of the Committee on Appropriations, United States Senate, One Hundred Eleventh Congress, second [i.e. first] session, special hearing, September 14, 2009, Washington, DC.","United States.Congress.Senate.Committee on Appropriations.Subcommittee on Departments of Labor, H",2010,"UMW Network"
"2019-12-07 16:28:47",241.umw.dynamic.apogeeetelecom.com,/GPO/LPS123189,http://permanent.access.gpo.gov/lps123189/ptsd-etr-web.pdf,"HE 20.3002:ST 8/6","Post-traumatic stress disorder [electronic resource].",,2008,"UMW Network"
"2019-12-07 21:44:53",240.umw.dynamic.apogeeetelecom.com,/GPO/LPS119331,http://www.gpo.gov/fdsys/pkg/CHRG-111hhrg51762/pdf/CHRG-111hhrg51762.pdf,"Y 4.AR 5/2 A:2009-2010/45","Hearing on National Defense Authorization Act for fiscal year 2010 and oversight of previously authorized programs before the Committee on Armed Services, House of Representatives, One Hundred Eleventh Congress, first session [electronic resource] : Air and Land Forces Subcommittee hearing on budget request on Army aircraft programs, hearing held, April 23, 2009.","United States.Congress.House.Committee on Armed Services.Subcommittee on Air and Land Forces.",2010,"UMW Network"
"2019-12-08 03:54:01",236.umw.dynamic.apogeeetelecom.com,/GPO/LPS98250,http://webharvest.gov/peth04/20041015000336/http://foia.fbi.gov/foiaindex/waterga.htm,"J 1.14/2:W 29","Watergate [electronic resource] /","United States.Federal Bureau of Investigation.",2000,"UMW Network"
"2019-12-09 01:23:19",227.umw.dynamic.apogeeetelecom.com,/GPO/gpo74008,https://www.gpo.gov/fdsys/pkg/CHRG-114hhrg20457/pdf/CHRG-114hhrg20457.pdf,"Y 4.F 76/1:114-217","The global religious freedom crisis and its challenge to U.S. foreign policy : hearing before the Subcommittee on Africa, Global Health, Global Human Rights, and International Organizations of the Committee on Foreign Affairs, House of Representatives, One Hundred Fourteenth Congress, second session, June 16, 2016.","United States.Congress.House.Committee on Foreign Affairs.Subcommittee on Africa, Global Health,",2016,"UMW Network"
"2019-12-09 01:23:28",227.umw.dynamic.apogeeetelecom.com,/GPO/gpo74008,https://www.gpo.gov/fdsys/pkg/CHRG-114hhrg20457/pdf/CHRG-114hhrg20457.pdf,"Y 4.F 76/1:114-217","The global religious freedom crisis and its challenge to U.S. foreign policy : hearing before the Subcommittee on Africa, Global Health, Global Human Rights, and International Organizations of the Committee on Foreign Affairs, House of Representatives, One Hundred Fourteenth Congress, second session, June 16, 2016.","United States.Congress.House.Committee on Foreign Affairs.Subcommittee on Africa, Global Health,",2016,"UMW Network"
"2019-12-09 03:43:26",236.umw.dynamic.apogeeetelecom.com,/GPO/LPS56780,http://permanent.access.gpo.gov/lps56780/tr-076-508.pdf,"FEM 1.115:076","The World Trade Center bombing [electronic resource] : report and analysis /","Manning, William A.",1993,"UMW Network"
"2019-12-09 04:30:39",236.umw.dynamic.apogeeetelecom.com,/GPO/LPS56780,http://permanent.access.gpo.gov/lps56780/tr-076-508.pdf,"FEM 1.115:076","The World Trade Center bombing [electronic resource] : report and analysis /","Manning, William A.",1993,"UMW Network"
"2019-12-09 16:15:44",226.umw.dynamic.apogeeetelecom.com,/GPO/gpo77747,https://permanent.access.gpo.gov/gpo77747/sugarbeverages.pdf,"HE 20.6234:270","Sugar-sweetened beverage consumption among U.S. adults, 2011-2014 /","Rosinger, Asher,",2017,"UMW Network"
"2019-12-09 16:52:50",226.umw.dynamic.apogeeetelecom.com,/GPO/gpo77747,https://permanent.access.gpo.gov/gpo77747/sugarbeverages.pdf,"HE 20.6234:270","Sugar-sweetened beverage consumption among U.S. adults, 2011-2014 /","Rosinger, Asher,",2017,"UMW Network"
"2019-12-09 16:57:52",192.65.245.23,/GPO/gpo10363,http://permanent.access.gpo.gov/gpo10363/beyondHangovers.pdf,"HE 20.8302:H 19/2011","Beyond hangovers [electronic resource] : understanding alcohol’s impact your health.",,2011,"UMW Network"
"2019-12-10 00:33:29",240.umw.dynamic.apogeeetelecom.com,/GPO/gpo33231,http://permanent.access.gpo.gov/gpo33231/201209_cfpb_factsheet_settlement-with-discover-bank.pdf,"FR 2.17:M 34","Ending deceptive marketing practices.",,2012,"UMW Network"
"2019-12-10 04:04:01",226.umw.dynamic.apogeeetelecom.com,/GPO/LPS27203,http://permanent.access.gpo.gov/lps27203/RR194.pdf,"A 109.10:194","Black farmers in America, 1865-2000 [microform] : the pursuit of independent farming and the role of cooperatives /","Reynolds, Bruce J.",2002,"UMW Network"
"2019-12-10 04:18:12",226.umw.dynamic.apogeeetelecom.com,/GPO/LPS27203,http://permanent.access.gpo.gov/lps27203/RR194.pdf,"A 109.10:194","Black farmers in America, 1865-2000 [microform] : the pursuit of independent farming and the role of cooperatives /","Reynolds, Bruce J.",2002,"UMW Network"
"2019-12-10 19:02:54",192.65.245.79,/GPO/gpo20370,http://permanent.access.gpo.gov/gpo20370/2011018.pdf,"ED 1.102:D 63/2","Students with disabilities at degree-granting postsecondary institutions [electronic resource] : first look /","Raue, Kimberley.",2011,"UMW Network"
"2019-12-11 17:29:27",241.umw.dynamic.apogeeetelecom.com,/GPO/LPS49837,http://www.gpo.gov/fdsys/pkg/CHRG-108hhrg92541/pdf/CHRG-108hhrg92541.pdf,,,,,"UMW Network"
"2019-12-12 06:25:42",241.umw.dynamic.apogeeetelecom.com,/GPO/LPS24027,http://permanent.access.gpo.gov/LPS24027/LPS24027/www.census.gov/hhes/www/childsupport/reports.html,"C 3.186/30:","Custodial mothers and fathers and their child support (Online)",,2002,"UMW Network"
