﻿Timestamp,Host,PURL,Target,"SuDoc Number",Title,Author,Year,"Pattern note"
"2019-02-01 06:33:06",umw-primo.hosted.exlibrisgroup.com,/GPO/LPS37045,http://webharvest.gov/peth04/20041019233951/http://www.al.noaa.gov/WWWHD/Pubdocs/Assessment02/ExecSum02.pdf,,,,,"Library Catalog"
"2019-02-01 22:25:33",umw-primo.hosted.exlibrisgroup.com,/GPO/gpo80422,https://permanent.access.gpo.gov/gpo80422/index.htm,"D 5.402:OF 3/2017","The Armed Forces officer /","Swain, Richard M.",2017,"Library Catalog"
"2019-02-01 22:25:38",umw-primo.hosted.exlibrisgroup.com,/GPO/gpo80422,https://permanent.access.gpo.gov/gpo80422/index.htm,"D 5.402:OF 3/2017","The Armed Forces officer /","Swain, Richard M.",2017,"Library Catalog"
"2019-02-03 20:43:24",225.umw.dynamic.apogeeetelecom.com,/GPO/gpo10128,http://permanent.access.gpo.gov/gpo10128/TheTrashInChiggerCounty.pdf,"A 57.2:T 59","The trash in Chigger County [electronic resource] /","Robertson, Amanda.",2009,"UMW Network"
"2019-02-04 22:14:54",192.65.245.89,/GPO/LPS4575,http://www.cdc.gov/nchs/hus.htm,"HE 20.6018:","Health, United States. Chartbook.",,19uu,"UMW Network"
"2019-02-04 22:14:54",192.65.245.89,/GPO/LPS4575,http://www.cdc.gov/nchs/hus.htm,"HE 20.6018:","Health, United States. Chartbook.",,19uu,"UMW Network"
"2019-02-05 02:22:22",226.umw.dynamic.apogeeetelecom.com,/GPO/gpo56072,http://www.atf.gov/statistics/index.html,"J 38.21:","U.S. firearms trace data.",,200u,"UMW Network"
"2019-02-05 19:28:26",192.65.245.89,/GPO/gpo74754,http://permanent.access.gpo.gov/gpo74754/DACA-toolkit.pdf,"HS 8.2:D 36","Deferred action for childhood arrivals (DACA) toolkit.",,2016,"UMW Network"
"2019-02-05 19:28:26",192.65.245.89,/GPO/gpo74754,http://permanent.access.gpo.gov/gpo74754/DACA-toolkit.pdf,"HS 8.2:D 36","Deferred action for childhood arrivals (DACA) toolkit.",,2016,"UMW Network"
"2019-02-06 01:26:30",236.umw.dynamic.apogeeetelecom.com,/GPO/gpo43197,http://permanent.access.gpo.gov/gpo43197/Information%20on%20the%20Legal%20Rights%20Available%20to%20Immigrant%20Victims%20of%20Domestic%20Violence%20in%20the%20United%20States%20and%20Facts%20about%20Immigrating%20on%20a%20Marriage-Based%20Visa%20Fact%20Sheet%20_%20USCIS.pdf,"HS 8.17:V 81","Information on the legal rights available to immigrant victims of domestic violence in the United States and facts about immigrating on a marriage-based visa.","U.S. Citizenship and Immigration Services,",2011,"UMW Network"
"2019-02-06 02:14:33",224.umw.dynamic.apogeeetelecom.com,/GPO/LPS80200,http://permanent.access.gpo.gov/lps80200/SMA04-3870.pdf,"HE 20.427:B 62","Blueprint for change [electronic resource] : ending chronic homelessness for persons with serious mental illnesses and/or co-occurring substance use disorders.",,2003,"UMW Network"
"2019-02-06 05:15:06",umw-primo.hosted.exlibrisgroup.com,/GPO/gpo35861,http://permanent.access.gpo.gov/gpo35861/NCD_UnfinishedBusiness_Paper_FINAL508.pdf,"Y 3.D 63/3:2/B 96","Deinstitutionalization : unfinished business : companion paper to unfinished business toolkit.",,2012,"Library Catalog"
"2019-02-06 05:15:07",umw-primo.hosted.exlibrisgroup.com,/GPO/gpo35861,http://permanent.access.gpo.gov/gpo35861/NCD_UnfinishedBusiness_Paper_FINAL508.pdf,"Y 3.D 63/3:2/B 96","Deinstitutionalization : unfinished business : companion paper to unfinished business toolkit.",,2012,"Library Catalog"
"2019-02-06 20:22:13",192.65.245.89,/GPO/gpo88442,https://www.uscis.gov/citizenship/learners/study-test/study-materials-civics-test/100-civics-questions-and-answers-mp3-audio-english-version,"HS 8.2:C 49/10/","100 civics questions and answers with MP3 audio.",,20uu,"UMW Network"
"2019-02-06 20:22:13",192.65.245.89,/GPO/gpo88442,https://www.uscis.gov/citizenship/learners/study-test/study-materials-civics-test/100-civics-questions-and-answers-mp3-audio-english-version,"HS 8.2:C 49/10/","100 civics questions and answers with MP3 audio.",,20uu,"UMW Network"
"2019-02-06 20:27:31",192.65.245.89,/GPO/gpo28230,http://www.nmfs.noaa.gov/aquaculture/library/aq_video_gallery.html,"C 55.356:","Aquaculture video gallery [electronic resource].","United States.National Marine Fisheries Service.",20uu,"UMW Network"
"2019-02-06 20:27:31",192.65.245.89,/GPO/gpo28230,http://www.nmfs.noaa.gov/aquaculture/library/aq_video_gallery.html,"C 55.356:","Aquaculture video gallery [electronic resource].","United States.National Marine Fisheries Service.",20uu,"UMW Network"
"2019-02-07 16:20:00",192.65.245.89,/GPO/LPS109291,http://www.arc.gov/maps,"Y 3.AP 4/2:17/","County economic status in Appalachia, FY ... [electronic resource].","Appalachian Regional Commission.",19uu,"UMW Network"
"2019-02-07 16:20:00",192.65.245.89,/GPO/LPS109291,http://www.arc.gov/maps,"Y 3.AP 4/2:17/","County economic status in Appalachia, FY ... [electronic resource].","Appalachian Regional Commission.",19uu,"UMW Network"
"2019-02-07 16:34:37",192.65.245.89,/GPO/LPS93310,http://images.fws.gov/,"I 49.117:","Digital library system [electronic resource] : gateway to digital media /",,2001,"UMW Network"
"2019-02-07 16:34:37",192.65.245.89,/GPO/LPS93310,http://images.fws.gov/,"I 49.117:","Digital library system [electronic resource] : gateway to digital media /",,2001,"UMW Network"
"2019-02-07 16:51:38",192.65.245.89,/GPO/LPS85766,https://www.epa.gov/emefdata/em4ef.home,"EP 1.138:","EnviroMapper for envirofacts.",,1999,"UMW Network"
"2019-02-07 16:51:38",192.65.245.89,/GPO/LPS85766,https://www.epa.gov/emefdata/em4ef.home,"EP 1.138:","EnviroMapper for envirofacts.",,1999,"UMW Network"
"2019-02-07 16:58:11",192.65.245.89,/GPO/LPS92572,http://www.fema.gov/national-flood-hazard-layer-nfhl,"HS 5.123:","National Flood Hazard Layer (NFHL)","United States.Federal Emergency Management Agency,",200u,"UMW Network"
"2019-02-07 16:58:11",192.65.245.89,/GPO/LPS92572,http://www.fema.gov/national-flood-hazard-layer-nfhl,"HS 5.123:","National Flood Hazard Layer (NFHL)","United States.Federal Emergency Management Agency,",200u,"UMW Network"
"2019-02-07 17:10:27",192.65.245.89,/GPO/gpo7431,https://rmgsc.cr.usgs.gov/ecosystems/dataviewer.shtml,"I 19.184:","Global ecosystems data viewer [electronic resource].",,2010,"UMW Network"
"2019-02-07 17:10:27",192.65.245.89,/GPO/gpo7431,https://rmgsc.cr.usgs.gov/ecosystems/dataviewer.shtml,"I 19.184:","Global ecosystems data viewer [electronic resource].",,2010,"UMW Network"
"2019-02-07 17:12:54",192.65.245.89,/GPO/gpo43701,"https://digital.lib.uiowa.edu/u?/gpc,1509","E 1.70:SA 9/DISPLAY","Has saving energy brought your family closer together? install a solar or heat pump water heating system, and soak up some savings.",,2009,"UMW Network"
"2019-02-07 17:12:54",192.65.245.89,/GPO/gpo43701,"https://digital.lib.uiowa.edu/u?/gpc,1509","E 1.70:SA 9/DISPLAY","Has saving energy brought your family closer together? install a solar or heat pump water heating system, and soak up some savings.",,2009,"UMW Network"
"2019-02-07 18:06:40",192.65.245.89,/GPO/LPS109291,http://www.arc.gov/maps,"Y 3.AP 4/2:17/","County economic status in Appalachia, FY ... [electronic resource].","Appalachian Regional Commission.",19uu,"UMW Network"
"2019-02-07 18:06:40",192.65.245.89,/GPO/LPS109291,http://www.arc.gov/maps,"Y 3.AP 4/2:17/","County economic status in Appalachia, FY ... [electronic resource].","Appalachian Regional Commission.",19uu,"UMW Network"
"2019-02-07 18:48:08",192.65.245.89,/GPO/LPS9460,https://www.bls.gov/bls/news-release/empsit.htm,"L 2.53/2:","News. Employment situation (Online)",,199u,"UMW Network"
"2019-02-07 18:48:08",192.65.245.89,/GPO/LPS9460,https://www.bls.gov/bls/news-release/empsit.htm,"L 2.53/2:","News. Employment situation (Online)",,199u,"UMW Network"
"2019-02-07 20:47:14",226.umw.dynamic.apogeeetelecom.com,/GPO/gpo10831,http://permanent.access.gpo.gov/gpo10831/BayTMDLFactSheet8_6.pdf,"EP 13.2:C 42/3","Chesapeake Bay total maximum daily load (TMDL) [electronic resource] : driving actions to clean local waters and the Chesapeake Bay.",,2010,"UMW Network"
"2019-02-07 20:47:40",226.umw.dynamic.apogeeetelecom.com,/GPO/gpo24653,http://permanent.access.gpo.gov/gpo24653/file.pdf,"EP 1.2:C 42/40/EXEC.SUM.","Strategy for protecting and restoring the Chesapeake Bay Watershed [electronic resource] : executive summary.","Federal Leadership Committee for the Chesapeake Bay (U.S.)",2010,"UMW Network"
"2019-02-07 20:50:26",192.65.245.79,/GPO/gpo26392,http://permanent.access.gpo.gov/gpo26392/GIP142.pdf,"I 19.174:142","Chesapeake Bay Watershed : protecting the Chesapeake Bay and its rivers through science, restoration, and partnership /","Chesapeake Bay Program (U.S.),",2012,"UMW Network"
"2019-02-07 20:50:26",192.65.245.79,/GPO/gpo26392,http://permanent.access.gpo.gov/gpo26392/GIP142.pdf,"I 19.174:142","Chesapeake Bay Watershed : protecting the Chesapeake Bay and its rivers through science, restoration, and partnership /","Chesapeake Bay Program (U.S.),",2012,"UMW Network"
"2019-02-07 21:35:17",umw-primo.hosted.exlibrisgroup.com,/GPO/LPS125206,http://permanent.access.gpo.gov/lps125206/227744.pdf,"J 32.10/7:C 43","Children’s exposure to violence [electronic resource] : a comprehensive national survey /","Finkelhor, David.",2009,"Library Catalog"
"2019-02-07 21:35:20",umw-primo.hosted.exlibrisgroup.com,/GPO/LPS125206,http://permanent.access.gpo.gov/lps125206/227744.pdf,"J 32.10/7:C 43","Children’s exposure to violence [electronic resource] : a comprehensive national survey /","Finkelhor, David.",2009,"Library Catalog"
"2019-02-08 11:37:15",umw-primo.hosted.exlibrisgroup.com,/GPO/gpo109992,https://crsreports.congress.gov/product/details?prodcode=R45266,,,,,"Library Catalog"
"2019-02-08 17:33:12",umw-primo.hosted.exlibrisgroup.com,/GPO/gpo111134,https://repository.si.edu/handle/10088/1135,"SI 1.41:18","The Atlantic barrier reef ecosystem at Carrie Bow Cay, Belize. II, Kinorhyncha /","Higgins, Robert P.,",1983,"Library Catalog"
"2019-02-08 17:35:06",umw-primo.hosted.exlibrisgroup.com,/GPO/gpo111094,https://repository.si.edu/handle/10088/1116,"SI 1.41:12","The Atlantic barrier reef ecosystem at Carrie Bow Cay, Belize. I, Structure and communities /","Rützler, Klaus, editor.",1982,"Library Catalog"
"2019-02-08 18:31:17",240.umw.dynamic.apogeeetelecom.com,/GPO/gpo12989,http://permanent.access.gpo.gov/gpo12989/3416distracted-driving-flyer.pdf,"L 35.2:D 83","Distracted driving [electronic resource] : no texting.",,2011,"UMW Network"
"2019-02-10 22:49:40",241.umw.dynamic.apogeeetelecom.com,/GPO/gpo84132,https://permanent.access.gpo.gov/gpo84132/CSWMD_OccasionalPaper-12.pdf?ver=2017-08-07-142315-127,"D 5.417/3-2:12","A short history of biological warfare : from pre-history to the 21st century /","Carus, W. Seth,",2017,"UMW Network"
"2019-02-11 00:09:09",226.umw.dynamic.apogeeetelecom.com,/GPO/LPS17060,http://digital-commons.usnwc.edu/nwc-review/all_issues.html,"D 208.209:","Naval War College review (Online)",,1948,"UMW Network"
"2019-02-11 04:24:29",241.umw.dynamic.apogeeetelecom.com,/GPO/gpo31306,http://www.gpo.gov/fdsys/pkg/CHRG-110shrg76392/pdf/CHRG-110shrg76392.pdf,"Y 4.C 73/7:S.HRG.110-1181","The impact of media violence on children [electronic resource]: hearing before the Committee on Commerce, Science, and Transportation, United States Senate, One Hundred Tenth Congress, first session, June 26, 2007.","United States.Congress.Senate.Committee on Commerce, Science, and Transportation.",2012,"UMW Network"
"2019-02-11 16:11:58",241.umw.dynamic.apogeeetelecom.com,/GPO/LPS110900,http://permanent.access.gpo.gov/LPS110900/LPS110900/aspe.hhs.gov/hsp/07/PovertyExits/report.pdf,"HE 1.2:M 85","Economic patterns of single mothers following their poverty exits [electronic resource] : final report /","Moore, Quinn.",2007,"UMW Network"
"2019-02-11 18:07:53",192.65.245.89,/GPO/gpo25059,http://webapp1.dlib.indiana.edu/virtual_disk_library/index.cgi/4191486,"C 3.278/2:","U.S. imports of merchandise [electronic resource] /",,1989,"UMW Network"
"2019-02-11 18:07:53",192.65.245.89,/GPO/gpo25059,http://webapp1.dlib.indiana.edu/virtual_disk_library/index.cgi/4191486,"C 3.278/2:","U.S. imports of merchandise [electronic resource] /",,1989,"UMW Network"
"2019-02-11 18:37:19",192.65.245.79,/GPO/LPS56234,https://www.census.gov/housing/hvs/data/prevann.html,"C 3.294/2-2:","Housing vacancies and homeownership (CPS/HVS), annual statistics [electronic resource].",,199u,"UMW Network"
"2019-02-11 18:37:19",192.65.245.79,/GPO/LPS56234,https://www.census.gov/housing/hvs/data/prevann.html,"C 3.294/2-2:","Housing vacancies and homeownership (CPS/HVS), annual statistics [electronic resource].",,199u,"UMW Network"
"2019-02-11 19:13:16",umw-primo.hosted.exlibrisgroup.com,/GPO/gpo14726,https://earthquake.usgs.gov/earthquakes/map/,"I 19.65/4:","Latest earthquakes M1.0+ in the USA - past 7 days [electronic resource] /","Earthquake Hazards Program (Geological Survey)",19uu,"Library Catalog"
"2019-02-11 19:13:17",umw-primo.hosted.exlibrisgroup.com,/GPO/gpo14726,https://earthquake.usgs.gov/earthquakes/map/,"I 19.65/4:","Latest earthquakes M1.0+ in the USA - past 7 days [electronic resource] /","Earthquake Hazards Program (Geological Survey)",19uu,"Library Catalog"
"2019-02-11 19:15:09",umw-primo.hosted.exlibrisgroup.com,/GPO/gpo14725,https://earthquake.usgs.gov/earthquakes/map/,"I 19.65/5:","Latest earthquakes M3.0+ in the USA - past 7 days [electronic resource] /","Earthquake Hazards Program (Geological Survey)",19uu,"Library Catalog"
"2019-02-11 19:15:10",umw-primo.hosted.exlibrisgroup.com,/GPO/gpo14725,https://earthquake.usgs.gov/earthquakes/map/,"I 19.65/5:","Latest earthquakes M3.0+ in the USA - past 7 days [electronic resource] /","Earthquake Hazards Program (Geological Survey)",19uu,"Library Catalog"
"2019-02-11 19:49:59",192.65.245.89,/GPO/LPS43259,http://www.wpc.ncep.noaa.gov/dwm/dwm.shtml,"C 55.202:N 66","NOAA Central Library U.S. daily weather maps project [electronic resource].",,2007,"UMW Network"
"2019-02-11 19:49:59",192.65.245.89,/GPO/LPS43259,http://www.wpc.ncep.noaa.gov/dwm/dwm.shtml,"C 55.202:N 66","NOAA Central Library U.S. daily weather maps project [electronic resource].",,2007,"UMW Network"
"2019-02-11 19:51:56",umw-primo.hosted.exlibrisgroup.com,/GPO/gpo28221,http://www.nmfs.noaa.gov/gallery/images/,"C 55.355:","NOAA Fisheries image gallery [electronic resource].","United States.National Marine Fisheries Service.",20uu,"Library Catalog"
"2019-02-11 19:51:57",umw-primo.hosted.exlibrisgroup.com,/GPO/gpo28221,http://www.nmfs.noaa.gov/gallery/images/,"C 55.355:","NOAA Fisheries image gallery [electronic resource].","United States.National Marine Fisheries Service.",20uu,"Library Catalog"
"2019-02-11 20:19:58",241.umw.dynamic.apogeeetelecom.com,/GPO/LPS97698,https://wayback.archive-it.org/5923/20111129033545/http://ers.usda.gov/publications/err9,"A 93.73:9","Managing manure to improve air and water quality [electronic resource] /","Aillery, Marcel P.",2005,"UMW Network"
"2019-02-11 21:19:41",192.65.245.89,/GPO/gpo59735,http://permanent.access.gpo.gov/gpo59735,"Y 4.SE 2:111-2-2","Kazakhstan’s leadership of the OSCE : hearing before the Commission on Security and Cooperation in Europe, One Hundred Eleventh Congress, second session, February 2, 2010.","United States.Congress.Commission on Security and Cooperation in Europe,",2015,"UMW Network"
"2019-02-11 21:19:41",192.65.245.89,/GPO/gpo59735,http://permanent.access.gpo.gov/gpo59735,"Y 4.SE 2:111-2-2","Kazakhstan’s leadership of the OSCE : hearing before the Commission on Security and Cooperation in Europe, One Hundred Eleventh Congress, second session, February 2, 2010.","United States.Congress.Commission on Security and Cooperation in Europe,",2015,"UMW Network"
"2019-02-12 17:01:05",241.umw.dynamic.apogeeetelecom.com,/GPO/gpo15881,http://www.gao.gov/new.items/d11616.pdf,"GA 1.13:GAO-11-616","Financial crisis [electronic resource] : review of Federal Reserve System financial assistance to American International Group, Inc. : report to congressional requesters.","United States.Government Accountability Office.",2011,"UMW Network"
"2019-02-13 03:28:57",225.umw.dynamic.apogeeetelecom.com,/GPO/gpo19314,http://permanent.access.gpo.gov/gpo19314/SR235Sany-final-lowres-1.pdf,"Y 3.P 31:20/235","Education and conflict in Côte d’Ivoire [electronic resource] /","Sany, Joseph.",2010,"UMW Network"
"2019-02-13 15:34:16",240.umw.dynamic.apogeeetelecom.com,/GPO/gpo10143,http://www.gpo.gov/fdsys/pkg/CHRG-111hhrg62288/pdf/CHRG-111hhrg62288.pdf,"Y 4.C 44:H 88/15","China and human trafficking [electronic resource] : updates and analysis : roundtable before the Congressional-Executive Commission on China, One Hundred Eleventh Congress, second session, August 20, 2010.","United States.Congressional-Executive Commission on China.",2010,"UMW Network"
"2019-02-13 18:40:25",192.65.245.89,/GPO/gpo88444,https://wayback.archive-it.org/org-593/*/https:/www.uscis.gov/citizenship/learners/study-test/study-materials-civics-test/100-civics-questions-and-answers-mp3-audio-english-version,"HS 8.2:C 49/10/","100 civics questions and answers with MP3 audio.",,20uu,"UMW Network"
"2019-02-13 18:40:25",192.65.245.89,/GPO/gpo88444,https://wayback.archive-it.org/org-593/*/https:/www.uscis.gov/citizenship/learners/study-test/study-materials-civics-test/100-civics-questions-and-answers-mp3-audio-english-version,"HS 8.2:C 49/10/","100 civics questions and answers with MP3 audio.",,20uu,"UMW Network"
"2019-02-13 18:40:30",192.65.245.89,/GPO/gpo88442,https://www.uscis.gov/citizenship/learners/study-test/study-materials-civics-test/100-civics-questions-and-answers-mp3-audio-english-version,"HS 8.2:C 49/10/","100 civics questions and answers with MP3 audio.",,20uu,"UMW Network"
"2019-02-13 18:40:30",192.65.245.89,/GPO/gpo88442,https://www.uscis.gov/citizenship/learners/study-test/study-materials-civics-test/100-civics-questions-and-answers-mp3-audio-english-version,"HS 8.2:C 49/10/","100 civics questions and answers with MP3 audio.",,20uu,"UMW Network"
"2019-02-13 19:45:53",192.65.245.89,/GPO/gpo20700,http://www.youtube.com/user/cfpbvideo/videos,"FR 2.16:","Consumerfinance.gov [electronic resource] /",,2011,"UMW Network"
"2019-02-13 19:45:53",192.65.245.89,/GPO/gpo20700,http://www.youtube.com/user/cfpbvideo/videos,"FR 2.16:","Consumerfinance.gov [electronic resource] /",,2011,"UMW Network"
"2019-02-13 19:46:19",192.65.245.89,/GPO/gpo20700,http://www.youtube.com/user/cfpbvideo/videos,"FR 2.16:","Consumerfinance.gov [electronic resource] /",,2011,"UMW Network"
"2019-02-13 19:46:19",192.65.245.89,/GPO/gpo20700,http://www.youtube.com/user/cfpbvideo/videos,"FR 2.16:","Consumerfinance.gov [electronic resource] /",,2011,"UMW Network"
"2019-02-13 23:55:10",226.umw.dynamic.apogeeetelecom.com,/GPO/LPS47951,http://permanent.access.gpo.gov/lps47951/counter_terrorism_strategy.pdf,"PR 43.2:2003004095","National strategy for combating terrorism [electronic resource].",,2003,"UMW Network"
"2019-02-14 08:12:30",umw-primo.hosted.exlibrisgroup.com,/GPO/gpo107807,https://www.govinfo.gov/content/pkg/CHRG-115hhrg30996/pdf/CHRG-115hhrg30996.pdf,,,,,"Library Catalog"
"2019-02-14 08:12:31",umw-primo.hosted.exlibrisgroup.com,/GPO/gpo107807,https://www.govinfo.gov/content/pkg/CHRG-115hhrg30996/pdf/CHRG-115hhrg30996.pdf,,,,,"Library Catalog"
"2019-02-14 15:05:27",192.65.245.89,/GPO/gpo88442,https://www.uscis.gov/citizenship/learners/study-test/study-materials-civics-test/100-civics-questions-and-answers-mp3-audio-english-version,"HS 8.2:C 49/10/","100 civics questions and answers with MP3 audio.",,20uu,"UMW Network"
"2019-02-14 15:05:27",192.65.245.89,/GPO/gpo88442,https://www.uscis.gov/citizenship/learners/study-test/study-materials-civics-test/100-civics-questions-and-answers-mp3-audio-english-version,"HS 8.2:C 49/10/","100 civics questions and answers with MP3 audio.",,20uu,"UMW Network"
"2019-02-14 15:10:41",192.65.245.89,/GPO/gpo88444,https://wayback.archive-it.org/org-593/*/https:/www.uscis.gov/citizenship/learners/study-test/study-materials-civics-test/100-civics-questions-and-answers-mp3-audio-english-version,"HS 8.2:C 49/10/","100 civics questions and answers with MP3 audio.",,20uu,"UMW Network"
"2019-02-14 15:10:41",192.65.245.89,/GPO/gpo88444,https://wayback.archive-it.org/org-593/*/https:/www.uscis.gov/citizenship/learners/study-test/study-materials-civics-test/100-civics-questions-and-answers-mp3-audio-english-version,"HS 8.2:C 49/10/","100 civics questions and answers with MP3 audio.",,20uu,"UMW Network"
"2019-02-14 15:11:02",192.65.245.89,/GPO/gpo88442,https://www.uscis.gov/citizenship/learners/study-test/study-materials-civics-test/100-civics-questions-and-answers-mp3-audio-english-version,"HS 8.2:C 49/10/","100 civics questions and answers with MP3 audio.",,20uu,"UMW Network"
"2019-02-14 15:11:02",192.65.245.89,/GPO/gpo88442,https://www.uscis.gov/citizenship/learners/study-test/study-materials-civics-test/100-civics-questions-and-answers-mp3-audio-english-version,"HS 8.2:C 49/10/","100 civics questions and answers with MP3 audio.",,20uu,"UMW Network"
"2019-02-14 16:45:53",192.65.245.89,/GPO/gpo20157,http://www.mrlc.gov/index.php,"I 19.168:","National land cover dataset (NLCD) [electronic resource] /","Multi-Resolution Land Characteristics Consortium (U.S.)",1992,"UMW Network"
"2019-02-14 16:45:53",192.65.245.89,/GPO/gpo20157,http://www.mrlc.gov/index.php,"I 19.168:","National land cover dataset (NLCD) [electronic resource] /","Multi-Resolution Land Characteristics Consortium (U.S.)",1992,"UMW Network"
"2019-02-14 16:46:14",192.65.245.89,/GPO/gpo20157,http://www.mrlc.gov/index.php,"I 19.168:","National land cover dataset (NLCD) [electronic resource] /","Multi-Resolution Land Characteristics Consortium (U.S.)",1992,"UMW Network"
"2019-02-14 16:46:14",192.65.245.89,/GPO/gpo20157,http://www.mrlc.gov/index.php,"I 19.168:","National land cover dataset (NLCD) [electronic resource] /","Multi-Resolution Land Characteristics Consortium (U.S.)",1992,"UMW Network"
"2019-02-14 17:30:08",umw.alma.exlibrisgroup.com,/GPO/gpo106392,https://permanent.access.gpo.gov/gpo106392/index.htm,,,,,"Library Catalog"
"2019-02-16 14:12:07",225.umw.dynamic.apogeeetelecom.com,/GPO/gpo111044,https://www.ers.usda.gov/publications/pub-details/?pubid=90227,"A 93.73/2:196","America’s eating habits : food away from home /","Saksena, Michelle,",2018,"UMW Network"
"2019-02-18 05:39:11",240.umw.dynamic.apogeeetelecom.com,/GPO/gpo70195,http://www.gao.gov/assets/680/678266.pdf,"GA 1.13:GAO-16-467","Immigration benefits system, U.S. Citizenship and Immigration Services can improve program management : report to congressional requesters.","United States.Government Accountability Office,",2016,"UMW Network"
"2019-02-18 17:38:21",240.umw.dynamic.apogeeetelecom.com,/GPO/LPS24728,http://permanent.access.gpo.gov/lps24728/,"HE 20.427/4:","Mental health, United States (Online)",,1983,"UMW Network"
"2019-02-18 19:43:01",192.65.245.79,/GPO/LPS88703,https://earthquake.usgs.gov/data/shakemap/,"I 19.128/3:","ShakeMaps [electronic resource] /","Earthquake Hazards Program (Geological Survey)",1971,"UMW Network"
"2019-02-18 19:43:01",192.65.245.79,/GPO/LPS88703,https://earthquake.usgs.gov/data/shakemap/,"I 19.128/3:","ShakeMaps [electronic resource] /","Earthquake Hazards Program (Geological Survey)",1971,"UMW Network"
"2019-02-18 19:55:32",192.65.245.79,/GPO/LPS59322,http://lcweb2.loc.gov/ammem/collections/madison_papers/,"LC 1.54/3-2:J 23","The James Madison papers [electronic resource].","Madison, James,",1723,"UMW Network"
"2019-02-18 19:55:32",192.65.245.79,/GPO/LPS59322,http://lcweb2.loc.gov/ammem/collections/madison_papers/,"LC 1.54/3-2:J 23","The James Madison papers [electronic resource].","Madison, James,",1723,"UMW Network"
"2019-02-19 00:40:35",241.umw.dynamic.apogeeetelecom.com,/GPO/gpo56879,http://webarchive.loc.gov/all/20050225224938/http://memory.loc.gov/ammem/browse/ListSome.php?category=African%20American%20History,"LC 1.54/3:AF 8/","African American history.",,199u,"UMW Network"
"2019-02-19 16:00:33",umw.alma.exlibrisgroup.com,/GPO/gpo110992,https://ngmdb.usgs.gov/ngmdb/ngmdb_home.html,,,,,"Library Catalog"
"2019-02-19 16:05:11",192.65.245.89,/GPO/LPS98553,http://nationalmap.gov/,"I 19.79:N 19/","The national map /","Geological Survey (U.S.)",2002,"UMW Network"
"2019-02-19 16:05:11",192.65.245.89,/GPO/LPS98553,http://nationalmap.gov/,"I 19.79:N 19/","The national map /","Geological Survey (U.S.)",2002,"UMW Network"
"2019-02-19 16:21:43",192.65.245.89,/GPO/LPS53166,http://permanent.access.gpo.gov/lps53166/files.zip,"PREX 3.10/4-16:","United States.","United States.Central Intelligence Agency.",19uu,"UMW Network"
"2019-02-19 16:21:43",192.65.245.89,/GPO/LPS53166,http://permanent.access.gpo.gov/lps53166/files.zip,"PREX 3.10/4-16:","United States.","United States.Central Intelligence Agency.",19uu,"UMW Network"
"2019-02-19 16:21:46",192.65.245.89,/GPO/LPS35389,https://www.cia.gov/library/publications/download/,"PREX 3.15:","World factbook (Washington, D.C. : Online)",,19uu,"UMW Network"
"2019-02-19 16:21:46",192.65.245.89,/GPO/LPS35389,https://www.cia.gov/library/publications/download/,"PREX 3.15:","World factbook (Washington, D.C. : Online)",,19uu,"UMW Network"
"2019-02-19 16:25:09",192.65.245.89,/GPO/gpo13566,http://permanent.access.gpo.gov/gpo13566/files.zip,"C 55.418/7:12254/","United States--east coast, Virginia, Chesapeake Bay, Cape Henry to Thimble Shoal Light [electronic resource] /","United States Coast Survey.",1995,"UMW Network"
"2019-02-19 16:25:09",192.65.245.89,/GPO/gpo13566,http://permanent.access.gpo.gov/gpo13566/files.zip,"C 55.418/7:12254/","United States--east coast, Virginia, Chesapeake Bay, Cape Henry to Thimble Shoal Light [electronic resource] /","United States Coast Survey.",1995,"UMW Network"
"2019-02-19 16:53:13",192.65.245.89,/GPO/LPS78167,http://visibleearth.nasa.gov/,"NAS 1.43/8:V 82","Visible Earth [electronic resource] : a catalog of NASA images and animations of our home planet.",,199u,"UMW Network"
"2019-02-19 16:53:13",192.65.245.89,/GPO/LPS78167,http://visibleearth.nasa.gov/,"NAS 1.43/8:V 82","Visible Earth [electronic resource] : a catalog of NASA images and animations of our home planet.",,199u,"UMW Network"
"2019-02-19 16:53:53",192.65.245.89,/GPO/gpo14739,http://waterwatch.usgs.gov/new/?state=us&map_type=flood&web_type=map,"I 19.185:","WaterWatch [electronic resource] : map of flood and high flow condition (United States) /","Geological Survey (U.S.)",19uu,"UMW Network"
"2019-02-19 16:53:53",192.65.245.89,/GPO/gpo14739,http://waterwatch.usgs.gov/new/?state=us&map_type=flood&web_type=map,"I 19.185:","WaterWatch [electronic resource] : map of flood and high flow condition (United States) /","Geological Survey (U.S.)",19uu,"UMW Network"
