﻿Timestamp,Host,PURL,Target,"SuDoc Number",Title,Author,Year,"Pattern note"
"2019-09-02 03:39:21",241.umw.dynamic.apogeeetelecom.com,/GPO/LPS15647,http://permanent.access.gpo.gov/websites/usip/www.usip.org/pubs/specialreports/sr74.pdf,"Y 3.P 31:20/74","U.S. leadership in resolving African conflict : the case of Ethiopia-Eritrea /","Prendergast, John,",2001,"UMW Network"
"2019-09-03 19:08:15",192.65.245.89,/GPO/LPS35389,https://www.cia.gov/library/publications/download/,"PREX 3.10/4-6:","Antarctic Region.","United States.Central Intelligence Agency,",2000,"UMW Network"
"2019-09-03 19:09:15",192.65.245.89,/GPO/LPS552,https://www.cia.gov/library/publications/resources/the-world-factbook/index.html,"PREX 3.15:","World factbook (Washington, D.C. : Online)",,19uu,"UMW Network"
"2019-09-04 15:31:06",192.65.245.79,/GPO/LPS89239,http://permanent.access.gpo.gov/lps89239/e12011405.pdf,"J 36.15:12/2008","Bullying in schools [electronic resource] /","Sampson, Rana.",2008,"UMW Network"
"2019-09-05 12:46:16",192.65.245.89,/GPO/gpo125167,https://permanent.fdlp.gov/gpo125167/oigtm-acting-inspector-general-jennifer-l-costello-071219.pdf,,,,,"UMW Network"
"2019-09-05 15:44:45",192.65.245.79,/GPO/gpo16732,http://permanent.access.gpo.gov/gpo16732/116.pdf,"C 55.13/2:NMFS-F/SPO-116","Environmental effects of tidal energy development [electronic resource] : proceedings of a scientific workshop March 22-25, 2010 /","Polagye, Brian.",2011,"UMW Network"
"2019-09-06 18:48:45",192.65.245.89,/GPO/LPS11679,https://www.govinfo.gov/collection/congressional-pictorial-directory?path=/GPO/Congressional%20Pictorial%20Directory,"Y 4.P 93/1:1 P/","Congressional pictorial directory [electronic resource] /","United States.Congress.",1967,"UMW Network"
"2019-09-06 18:49:09",192.65.245.89,/GPO/LPS11679,https://www.govinfo.gov/collection/congressional-pictorial-directory?path=/GPO/Congressional%20Pictorial%20Directory,"Y 4.P 93/1:1 P/","Congressional pictorial directory [electronic resource] /","United States.Congress.",1967,"UMW Network"
"2019-09-06 18:49:14",192.65.245.89,/GPO/LPS11679,https://www.govinfo.gov/collection/congressional-pictorial-directory?path=/GPO/Congressional%20Pictorial%20Directory,"Y 4.P 93/1:1 P/","Congressional pictorial directory [electronic resource] /","United States.Congress.",1967,"UMW Network"
"2019-09-09 17:33:11",192.65.245.89,/GPO/LPS61841,http://www.state.gov/p/io/rls/rpt/index.htm,"S 1.70/8:","United States participation in the United Nations : report by the Secretary of State to the Congress for the year ...","United States.Department of State.",2002,"UMW Network"
"2019-09-09 17:33:34",192.65.245.89,/GPO/LPS61841,http://www.state.gov/p/io/rls/rpt/index.htm,"S 1.70/8:","United States participation in the United Nations : report by the Secretary of State to the Congress for the year ...","United States.Department of State.",2002,"UMW Network"
"2019-09-10 13:17:15",192.65.245.89,/GPO/LPS4575,http://www.cdc.gov/nchs/hus.htm,"HE 20.6018:","Health, United States. Chartbook.",,19uu,"UMW Network"
"2019-09-10 13:27:54",192.65.245.89,/GPO/LPS48401,https://www.ncbi.nlm.nih.gov/pmc/journals/2404/,"HE 22.512:","Health care financing review (Online)",,1979,"UMW Network"
"2019-09-10 15:48:26",192.65.245.89,/GPO/LPS74679,http://uscode.house.gov/download/download.shtml,"Y 1.2/5:","United States code /","United States.",1940,"UMW Network"
"2019-09-10 15:48:37",192.65.245.89,/GPO/LPS2873,https://www.govinfo.gov/app/collection/USCODE,"Y 1.2/5:","United States code /","United States.",1940,"UMW Network"
"2019-09-10 15:50:03",192.65.245.89,/GPO/LPS74679,http://uscode.house.gov/download/download.shtml,"Y 1.2/5:","United States code /","United States.",1940,"UMW Network"
"2019-09-10 15:50:13",192.65.245.89,/GPO/gpo40179,http://uscode.house.gov/download/annualhistoricalarchives/downloadPDF.shtml,"Y 1.2/5:","United States code /","United States.",1940,"UMW Network"
"2019-09-10 18:08:30",umw-primo.hosted.exlibrisgroup.com,/GPO/gpo109704,https://permanent.access.gpo.gov/gpo109704/OIG-18-84-Sep18.pdf,,,,,"Library Catalog"
"2019-09-10 18:17:53",umw-primo.hosted.exlibrisgroup.com,/GPO/gpo109704,https://permanent.access.gpo.gov/gpo109704/OIG-18-84-Sep18.pdf,,,,,"Library Catalog"
"2019-09-10 18:17:54",umw-primo.hosted.exlibrisgroup.com,/GPO/gpo109704,https://permanent.access.gpo.gov/gpo109704/OIG-18-84-Sep18.pdf,,,,,"Library Catalog"
"2019-09-10 19:10:53",umw-primo.hosted.exlibrisgroup.com,/GPO/gpo92126,https://pubs.er.usgs.gov/publication/pp1352,,,,,"Library Catalog"
"2019-09-10 19:10:53",umw-primo.hosted.exlibrisgroup.com,/GPO/gpo92126,https://pubs.er.usgs.gov/publication/pp1352,,,,,"Library Catalog"
"2019-09-11 14:29:54",225.umw.dynamic.apogeeetelecom.com,/GPO/LPS84810,http://permanent.access.gpo.gov/lps84810/FutureofAmericaNationalParksFINAL.pdf,"I 29.2:F 98/3","The future of America’s national parks [electronic resource] : a report to the President of the United states /","Kempthorne, Dirk,",2007,"UMW Network"
"2019-09-11 14:40:31",192.65.245.79,/GPO/LPS84810,http://permanent.access.gpo.gov/lps84810/FutureofAmericaNationalParksFINAL.pdf,"I 29.2:F 98/3","The future of America’s national parks [electronic resource] : a report to the President of the United states /","Kempthorne, Dirk,",2007,"UMW Network"
"2019-09-11 19:10:47",192.65.245.89,/GPO/LPS57030,http://www.archives.gov/publications/microfilm-catalogs.html,"AE 1.133:","Microfilm publications catalog [electronic resource].",,19uu,"UMW Network"
"2019-09-12 02:39:16",240.umw.dynamic.apogeeetelecom.com,/GPO/gpo68498,http://permanent.access.gpo.gov/gpo68498/ClimateHealth2016_FullReport.pdf,"PREX 30.2:H 88/2","The impacts of climate change on human health in the United States : a scientific assessment /",,2016,"UMW Network"
"2019-09-12 12:02:07",192.65.245.83,/GPO/LPS3423,https://wayback.archive-it.org/3259/20160921140616/https://www.arc.gov/appalachia,,,,,"UMW Network"
"2019-09-12 12:05:18",192.65.245.83,/GPO/LPS3423,https://wayback.archive-it.org/3259/20160921140616/https://www.arc.gov/appalachia,,,,,"UMW Network"
"2019-09-12 13:25:32",libguides.umw.edu,/GPO/gpo119314,https://www.govinfo.gov/content/pkg/GPO-SCREPORT-MUELLER/pdf/GPO-SCREPORT-MUELLER.pdf,,,,,LibGuides
"2019-09-12 15:53:22",libguides.umw.edu,/GPO/LPS86504,http://loc.gov/lawweb/servlet/GlinArchive?,"LC 42.18:","Global Legal Information Network [electronic resource] : GLIN.","Global Legal Information Network.",199u,LibGuides
"2019-09-12 15:53:29",libguides.umw.edu,/GPO/LPS121471,http://tse.export.gov/,"C 61.58:","TradeStats Express [electronic resource].",,199u,LibGuides
"2019-09-12 17:08:57",libguides.umw.edu,/GPO/LPS4752,https://www.govinfo.gov/app/collection/PPP,"AE 2.114:","Public papers of the presidents of the United States.","United States.President.",195u,LibGuides
"2019-09-12 18:22:57",libguides.umw.edu,/GPO/gpo86035,https://www.archives.gov/research/jfk,,,,,LibGuides
"2019-09-12 23:16:24",241.umw.dynamic.apogeeetelecom.com,/GPO/gpo67923,http://www.gpo.gov/fdsys/pkg/CHRG-114hhrg98312/pdf/CHRG-114hhrg98312.pdf,"Y 4.F 76/1:114-147","Human rights in China : the 2015 annual report of the Congressional-Executive Commission on China : hearing before the Subcommittee on Asia and the Pacific of the Committee on Foreign Affairs, House of Representatives, One Hundred Fourteenth Congress, second session, January 12, 2016.","United States.Congress.House.Committee on Foreign Affairs.Subcommittee on Asia and the Pacific,",2016,"UMW Network"
"2019-09-12 23:18:06",241.umw.dynamic.apogeeetelecom.com,/GPO/LPS5173,http://www.gpo.gov/fdsys/pkg/CHRG-106hhrg64475/pdf/CHRG-106hhrg64475.pdf,"Y 4.IN 8/16:C 44/17","China, the WTO, and human rights : hearing before the Subcommittee on International Operations and Human Rights of the Committee on International Relations, House of Representatives, One Hundred Sixth Congress, first session, Wednesday, December 8, 1999.","United States.Congress.House.Committee on International Relations.Subcommittee on International O",2000,"UMW Network"
"2019-09-13 05:18:53",umw-primo.hosted.exlibrisgroup.com,/GPO/gpo49056,http://permanent.access.gpo.gov/gpo49056/OIG_12-125_Sep12.pdf,"HS 1.22:12-125","U.S. Citizenship and Immigration Services Systematic Alien Verification for Entitlements program issues /","United States.Department of Homeland Security.Office of Inspector General,",2012,"Library Catalog"
"2019-09-14 15:37:46",libguides.umw.edu,/GPO/LPS552,https://www.cia.gov/library/publications/resources/the-world-factbook/index.html,"PREX 3.15:","World factbook (Washington, D.C. : Online)",,19uu,LibGuides
"2019-09-14 23:22:18",umw-primo.hosted.exlibrisgroup.com,/GPO/gpo54491,http://permanent.access.gpo.gov/gpo54491/2014%20National%20Emergency%20Communications%20Plan_October%2029%202014.pdf,"HS 1.2:C 73/2/2014","National emergency communications plan /","United States.Department of Homeland Security,",2014,"Library Catalog"
