﻿Timestamp,Host,PURL,Target,"SuDoc Number",Title,Author,Year,"Pattern note"
"2019-03-01 14:24:55",192.65.245.89,/GPO/LPS844,http://catalog.gpo.gov/F,"GP 3.8/8-9:","Catalog of U.S. government publications.",,1994,"UMW Network"
"2019-03-01 14:24:55",192.65.245.89,/GPO/LPS844,http://catalog.gpo.gov/F,"GP 3.8/8-9:","Catalog of U.S. government publications.",,1994,"UMW Network"
"2019-03-01 15:17:09",192.65.245.89,/GPO/gpo55596,http://www.gpo.gov/help/u.s._congressional_serial_set.htm,"Y 1.1/10:","Schedule of serial set volumes.",,1987,"UMW Network"
"2019-03-01 15:17:09",192.65.245.89,/GPO/gpo55596,http://www.gpo.gov/help/u.s._congressional_serial_set.htm,"Y 1.1/10:","Schedule of serial set volumes.",,1987,"UMW Network"
"2019-03-01 15:53:01",192.65.245.89,/GPO/gpo65193,https://www.gpo.gov/fdsys/pkg/CHRG-113shrg98182/pdf/CHRG-113shrg98182.pdf,"Y 4.P 96/10:S.HRG.113-772","Legislative hearing to consider the following items : S. 571, Great Lakes Water Protection Act; S. 1153, Invasive Fish and Wildlife Prevention Act; S. 1175; Infrastructure Facilitation and Habitat Conservation Act of 2013; S. 1202, SAFE Act; S. 1232, Great Lakes Ecological and Economic Protection Act of 2013; H.R. 1300, To amend the Fish and Wildlife Act of 1956 to reauthorize the volunteer","United States.Congress.Senate.Committee on Environment and Public Works.Subcommittee on Water and",2016,"UMW Network"
"2019-03-01 15:53:01",192.65.245.89,/GPO/gpo65193,https://www.gpo.gov/fdsys/pkg/CHRG-113shrg98182/pdf/CHRG-113shrg98182.pdf,"Y 4.P 96/10:S.HRG.113-772","Legislative hearing to consider the following items : S. 571, Great Lakes Water Protection Act; S. 1153, Invasive Fish and Wildlife Prevention Act; S. 1175; Infrastructure Facilitation and Habitat Conservation Act of 2013; S. 1202, SAFE Act; S. 1232, Great Lakes Ecological and Economic Protection Act of 2013; H.R. 1300, To amend the Fish and Wildlife Act of 1956 to reauthorize the volunteer","United States.Congress.Senate.Committee on Environment and Public Works.Subcommittee on Water and",2016,"UMW Network"
"2019-03-01 15:54:17",192.65.245.89,/GPO/gpo55596,http://www.gpo.gov/help/u.s._congressional_serial_set.htm,"Y 1.1/10:","Schedule of serial set volumes.",,1987,"UMW Network"
"2019-03-01 15:54:17",192.65.245.89,/GPO/gpo55596,http://www.gpo.gov/help/u.s._congressional_serial_set.htm,"Y 1.1/10:","Schedule of serial set volumes.",,1987,"UMW Network"
"2019-03-04 15:49:34",192.65.245.89,/GPO/gpo75714,https://www.cbo.gov/about/products/major-recurring-reports#4,"Y 10.32:","Options for reducing the deficit.","United States.Congressional Budget Office,",2014,"UMW Network"
"2019-03-04 15:49:34",192.65.245.89,/GPO/gpo75714,https://www.cbo.gov/about/products/major-recurring-reports#4,"Y 10.32:","Options for reducing the deficit.","United States.Congressional Budget Office,",2014,"UMW Network"
"2019-03-05 12:58:31",192.65.245.89,/GPO/LPS53166,http://permanent.access.gpo.gov/lps53166/files.zip,"PREX 3.10/4-16:","United States.","United States.Central Intelligence Agency.",19uu,"UMW Network"
"2019-03-05 12:58:31",192.65.245.89,/GPO/LPS53166,http://permanent.access.gpo.gov/lps53166/files.zip,"PREX 3.10/4-16:","United States.","United States.Central Intelligence Agency.",19uu,"UMW Network"
"2019-03-05 12:58:35",192.65.245.89,/GPO/LPS53166,http://permanent.access.gpo.gov/lps53166/files.zip,"PREX 3.10/4-16:","United States.","United States.Central Intelligence Agency.",19uu,"UMW Network"
"2019-03-05 12:58:35",192.65.245.89,/GPO/LPS53166,http://permanent.access.gpo.gov/lps53166/files.zip,"PREX 3.10/4-16:","United States.","United States.Central Intelligence Agency.",19uu,"UMW Network"
"2019-03-05 14:42:01",192.65.245.89,/GPO/gpo28510,http://www.loc.gov/lcm/,"LC 1.18:","Library of Congress magazine [electronic resource].",,2012,"UMW Network"
"2019-03-05 14:42:01",192.65.245.89,/GPO/gpo28510,http://www.loc.gov/lcm/,"LC 1.18:","Library of Congress magazine [electronic resource].",,2012,"UMW Network"
"2019-03-07 23:27:57",umw-primo.hosted.exlibrisgroup.com,/GPO/gpo76227,https://www.gpo.gov/fdsys/pkg/CHRG-114hhrg21286/pdf/CHRG-114hhrg21286.pdf,"Y 4.W 36:114-HR 07","Better coordinating welfare programs to serve families in need : hearing before the Subcommittee on Human Resources of the Committee on Ways and Means, U.S. House of Representatives, One Hundred Fourteenth Congress, first session, November 3, 2015.","United States.Congress.House.Committee on Ways and Means.Subcommittee on Human Resources,",2016,"Library Catalog"
"2019-03-09 21:23:57",236.umw.dynamic.apogeeetelecom.com,/GPO/gpo49985,http://permanent.access.gpo.gov/gpo49985/Tesoro_Anacortes_2014-May-01.pdf,"Y 3.C 42/2:16/2010-08-I-WA","Catastrophic rupture of heat exchanger : (seven fatalities) /","United States.Chemical Safety and Hazard Investigation Board,",2010,"UMW Network"
"2019-03-09 21:25:43",236.umw.dynamic.apogeeetelecom.com,/GPO/gpo49767,https://permanent.access.gpo.gov/gpo49767/index.htm,"Y 3.C 42/2:16/2010-10-I-OS/V.1-2","Explosion and fire at the Macondo well (11 fatalities, 17 seriously injured, and serious environmental damage) : Deepwater Horizon rig, Mississippi Canyon Block #252, Gulf of Mexico, April 20, 2010 /","United States.Chemical Safety and Hazard Investigation Board,",2014,"UMW Network"
"2019-03-09 21:29:31",236.umw.dynamic.apogeeetelecom.com,/GPO/gpo50054,http://permanent.access.gpo.gov/gpo50054/Veolia_Case_Study.pdf,"Y 3.C 42/2:17/2009-10-I-OH","Explosion and fire in West Carrollton, Ohio : (four workers injured, community damage) /","United States.Chemical Safety and Hazard Investigation Board,",2010,"UMW Network"
"2019-03-11 15:16:21",192.65.245.89,/GPO/LPS64994,https://permanent.access.gpo.gov/lps64994/lps64994.htm,"EP 13.15:","Environmental justice quarterly (Online)",,2002,"UMW Network"
"2019-03-11 15:16:21",192.65.245.89,/GPO/LPS64994,https://permanent.access.gpo.gov/lps64994/lps64994.htm,"EP 13.15:","Environmental justice quarterly (Online)",,2002,"UMW Network"
"2019-03-11 18:25:34",241.umw.dynamic.apogeeetelecom.com,/GPO/gpo68061,http://permanent.access.gpo.gov/gpo68061/db157.pdf,"HE 20.6234:157","TV watching and computer use in U.S. youth aged 12-15, 2012 /","Herrick, Kirsten A.,",2014,"UMW Network"
"2019-03-12 00:06:25",227.umw.dynamic.apogeeetelecom.com,/GPO/LPS87719,https://permanent.access.gpo.gov/lps87719/PLW%20JamestownCorrected.pdf,"I 1.116:AM 3/SPEC.ISS.","America’s 400th anniversary, 1607-2007 : historic Jamestowne 2007.",,2007,"UMW Network"
"2019-03-12 04:18:52",241.umw.dynamic.apogeeetelecom.com,/GPO/gpo3888,http://www.gpo.gov/fdsys/pkg/CHRG-110hhrg56803/pdf/CHRG-110hhrg56803.pdf,"Y 4.C 73/8:110-129","Breeding, drugs, and breakdowns [electronic resource] : the state of thoroughbred horseracing and the welfare of the thoroughbred racehorse : hearing before the Subcommittee on Commerce, Trade, and Consumer Protection of the Committee on Energy and Commerce, House of Representatives, One Hundred Tenth Congress, second session, Thursday, June 19, 2008.","United States.Congress.House.Committee on Energy and Commerce.Subcommittee on Commerce, Trade, an",2008,"UMW Network"
